,label,image_name,x1,x2,y1,y2
3908,"[1, 1]",painting_Onepoto_20pointKAP20_2020_frame_54785.jpg,"[378, 587]","[1064, 953]","[-12, 595]","[213, 712]"
3909,[3],painting_Rangatira_20pointKAP23_2021_frame_39250.jpg,[599],[771],[212],[423]
3910,"[3, 3]",painting_WP38_frame_90149.jpg,"[809, 1191]","[1833, 1369]","[521, 79]","[892, 166]"
3911,"[1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_37350.jpg,"[248, 546, 738]","[491, 805, 1154]","[-3, 288, 243]","[107, 531, 655]"
3912,"[3, 3]",painting_PMR12_2012_frame_53556.jpg,"[100, 357]","[253, 474]","[330, 245]","[408, 463]"
3913,"[1, 2]",painting_KPT_017_2021_02_26_frame_30137.jpg,"[541, 688]","[612, 931]","[345, 777]","[502, 861]"
3914,[1],painting_TUH_035_22_09_2020_frame_63236.jpg,[1480],[1603],[736],[789]
3915,[3],painting_PMR74_2021_03_01_frame_38050.jpg,[402],[442],[345],[436]
3916,[3],painting_WP40_frame_42707.jpg,[923],[1044],[478],[552]
3917,"[2, 2]",painting_WP40_frame_39950.jpg,"[1024, 1391]","[1156, 1443]","[432, 854]","[516, 957]"
3918,"[1, 2]",painting_WP40_frame_42347.jpg,"[680, 693]","[930, 890]","[839, 865]","[948, 915]"
3919,"[3, 3]",painting_Green_20canKAP24_2021_frame_44825.jpg,"[57, 297]","[329, 680]","[360, 394]","[489, 639]"
3920,[1],painting_WP40_frame_109630.jpg,[623],[799],[829],[1048]
3921,"[2, 3]",painting_WP38_frame_82477.jpg,"[1158, 1113]","[1242, 1707]","[555, 867]","[812, 1082]"
3922,"[3, 3, 3, 3]",painting_WP54_frame_100159.jpg,"[-50, -23, 106, 716]","[391, 337, 195, 1126]","[245, 154, 148, 339]","[427, 505, 460, 460]"
3923,"[2, 3]",painting_WP38_frame_85354.jpg,"[1785, 1762]","[2013, 1943]","[562, 436]","[726, 696]"
3924,"[1, 1]",painting_KPT_017_2021_02_26_frame_14000.jpg,"[288, 359]","[651, 379]","[625, 53]","[777, 226]"
3925,[3],painting_WP54_frame_106873.jpg,[1588],[1951],[551],[702]
3926,[3],painting_WP38_frame_112147.jpg,[1197],[1425],[163],[279]
3927,[1],painting_PMR74_2021_03_01_frame_39400.jpg,[4],[158],[383],[795]
3928,[1],painting_TUH_035_22_09_2020_frame_66173.jpg,[441],[497],[386],[636]
3929,[2],painting_Onepoto_20pointKAP20_2020_frame_60374.jpg,[261],[375],[744],[847]
3930,"[1, 1, 1]",painting_Hole_20in_20the_20wall_20bayKAP16_2021_frame_1862.jpg,"[896, 1170, 1173]","[1106, 1234, 1324]","[750, 35, 27]","[822, 75, 81]"
3931,[3],painting_TUH_035_22_09_2020_frame_81038.jpg,[1591],[1828],[640],[1031]
3932,"[1, 1, 1]",painting_PMR18_2012_frame_50259.jpg,"[150, 258, 394]","[344, 308, 528]","[117, 400, 365]","[195, 531, 479]"
3933,[3],painting_Rangatira_20pointKAP23_2021_frame_20225.jpg,[300],[408],[795],[976]
3934,[3],painting_WP54_frame_88171.jpg,[907],[1207],[638],[888]
3935,"[3, 3]",painting_Rangatira_20pointKAP23_2021_frame_37750.jpg,"[236, 779]","[588, 1122]","[27, 511]","[142, 636]"
3936,[3],painting_WP54_frame_95904.jpg,[681],[871],[311],[686]
3937,[1],painting_WP54_frame_98421.jpg,[799],[841],[568],[625]
3938,"[1, 1, 2]",painting_KPT_017_2021_02_26_frame_29812.jpg,"[712, 842, 6]","[848, 1002, 190]","[888, 816, 706]","[953, 848, 831]"
3939,"[3, 3, 3]",painting_Green_20canKAP24_2021_frame_45775.jpg,"[276, 1142, 1209]","[548, 1279, 1284]","[367, 425, 456]","[720, 942, 1037]"
3940,[2],painting_WP40_frame_41568.jpg,[1147],[1284],[842],[927]
3941,[1],painting_WP54_frame_22477.jpg,[773],[1302],[301],[536]
3942,[2],painting_WP54_frame_100099.jpg,[1160],[1242],[968],[1042]
3943,"[1, 1]",painting_CON30_2012_frame_47772.jpg,"[65, 310]","[224, 454]","[121, 218]","[174, 254]"
3944,"[1, 1, 1, 1, 1, 2]",painting_Rangatira_20pointKAP23_2021_frame_31925.jpg,"[-35, 11, 25, 32, 216, 425]","[181, 151, 787, 164, 467, 488]","[150, 834, 95, 168, 643, 164]","[379, 956, 950, 310, 985, 917]"
3945,[1],painting_KPT_017_2021_02_26_frame_29487.jpg,[461],[672],[119],[370]
3946,[3],painting_Green_20canKAP24_2021_frame_44425.jpg,[206],[530],[357],[446]
3947,"[2, 3]",painting_WP40_frame_108761.jpg,"[1621, 1681]","[1786, 1729]","[513, 538]","[781, 793]"
3948,"[3, 3, 3]",painting_Green_20canKAP24_2021_frame_44650.jpg,"[22, 83, 90]","[213, 239, 227]","[5, 148, 60]","[248, 280, 242]"
3949,[3],painting_WP40_frame_110949.jpg,[1174],[1374],[594],[629]
3950,"[1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_37450.jpg,"[266, 321, 759]","[490, 433, 1165]","[-6, 0, 467]","[114, 110, 699]"
3951,"[1, 1, 1]",painting_TUH_035_22_09_2020_frame_79480.jpg,"[1075, 1081, 1140]","[1188, 1254, 1290]","[765, 770, 782]","[1018, 917, 934]"
3952,"[1, 2]",painting_WP40_frame_39830.jpg,"[1200, 188]","[1271, 330]","[996, 666]","[1094, 834]"
3953,"[1, 1]",painting_DD5_2011_frame_19900.jpg,"[87, 95]","[369, 111]","[22, 72]","[156, 108]"
3954,"[1, 2, 2]",painting_Onepoto_20pointKAP20_2020_frame_62412.jpg,"[1299, 611, 652]","[2240, 742, 794]","[388, 633, 968]","[941, 740, 1035]"
3955,"[1, 1]",painting_CON30_2012_frame_8511.jpg,"[308, 326]","[453, 449]","[171, 213]","[282, 271]"
3956,[3],painting_KPT_017_2021_02_26_frame_29112.jpg,[750],[1017],[841],[990]
3957,"[1, 1]",painting_WP40_frame_84875.jpg,"[724, 863]","[1608, 1270]","[638, 677]","[1047, 1084]"
3958,[1],painting_KPT_017_2021_02_26_frame_21550.jpg,[709],[996],[231],[413]
3959,"[3, 3, 3]",painting_WP54_frame_100279.jpg,"[-37, 629, 684]","[176, 820, 827]","[304, 278, 391]","[497, 679, 675]"
3960,"[2, 3]",painting_WP40_frame_43966.jpg,"[1096, 1127]","[1190, 1589]","[719, 352]","[803, 444]"
3961,"[3, 3, 3]",painting_Green_20canKAP24_2021_frame_44550.jpg,"[9, 16, 322]","[130, 64, 678]","[263, 292, 532]","[663, 568, 572]"
3962,[3],painting_Te_20Oneroa_20BayKAP01_2021_frame_18675.jpg,[298],[1094],[215],[768]
3963,"[2, 3]",painting_WP40_frame_41688.jpg,"[1338, 979]","[1486, 1068]","[801, 754]","[875, 933]"
3964,[1],painting_Onepoto_20pointKAP20_2020_frame_54155.jpg,[456],[1535],[362],[946]
3965,"[1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_20050.jpg,"[333, 360, 813]","[587, 559, 1169]","[510, 461, 285]","[643, 747, 592]"
3966,[3],painting_Rangatira_20pointKAP23_2021_frame_19475.jpg,[980],[1282],[836],[960]
3967,"[3, 3, 3]",painting_Green_20canKAP24_2021_frame_31437.jpg,"[-77, -70, 4]","[218, 211, 580]","[432, 735, 377]","[515, 976, 1070]"
3968,"[1, 1, 1, 2]",painting_DD2_2011_frame_56703.jpg,"[54, 76, 173, 33]","[152, 225, 263, 181]","[141, 427, 98, 162]","[357, 484, 152, 349]"
3969,"[3, 3, 3]",painting_PMR22_2012_frame_34105.jpg,"[59, 65, 503]","[201, 204, 612]","[31, 58, 195]","[124, 100, 384]"
3970,"[3, 3]",painting_Green_20canKAP24_2021_frame_43500.jpg,"[186, 539]","[471, 849]","[51, 840]","[171, 959]"
3971,"[3, 3, 3]",painting_Rangatira_20pointKAP23_2021_frame_39700.jpg,"[20, 832, 886]","[520, 1056, 949]","[155, 793, 805]","[433, 967, 979]"
3972,"[1, 1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_19125.jpg,"[0, 5, 986, 1047]","[48, 206, 1294, 1274]","[301, 594, -45, 10]","[420, 951, 129, 94]"
3973,[3],painting_TUH_035_22_09_2020_frame_81577.jpg,[1057],[1138],[431],[633]
3974,[3],painting_Green_20canKAP24_2021_frame_45275.jpg,[1159],[1254],[158],[336]
3975,[1],painting_Onepoto_20pointKAP20_2020_frame_54275.jpg,[749],[1014],[405],[736]
3976,"[2, 3]",painting_WP40_frame_44175.jpg,"[1382, 1226]","[1562, 1269]","[896, 929]","[1006, 1083]"
3977,[1],painting_DD2_2011_frame_41928.jpg,[573],[704],[174],[306]
3978,[1],painting_DD5_2011_frame_48701.jpg,[567],[724],[291],[357]
3979,[3],painting_WP54_frame_98241.jpg,[1141],[1366],[532],[918]
3980,[2],painting_WP54_frame_39680.jpg,[1562],[1687],[761],[840]
3981,[3],painting_Green_20canKAP24_2021_frame_44175.jpg,[426],[606],[831],[964]
3982,[2],painting_WP40_frame_39710.jpg,[1256],[1371],[962],[1020]
3983,[3],painting_Rangatira_20pointKAP23_2021_frame_21025.jpg,[32],[351],[169],[306]
3984,[3],painting_TUH_035_22_09_2020_frame_78221.jpg,[1065],[1222],[714],[950]
3985,[3],painting_Green_20canKAP24_2021_frame_22200.jpg,[-3],[244],[672],[860]
3986,"[3, 3]",painting_Green_20canKAP24_2021_frame_43875.jpg,"[-15, 674]","[276, 1111]","[258, 817]","[362, 963]"
3987,"[1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_19225.jpg,"[3, 701, 1100]","[62, 1108, 1280]","[297, 731, 1]","[437, 961, 96]"
3988,[2],painting_Onepoto_20pointKAP20_2020_frame_61603.jpg,[1483],[1610],[551],[662]
3989,"[2, 3, 3]",painting_WP38_frame_85474.jpg,"[1549, 1449, 1494]","[1956, 2008, 1937]","[530, 571, 771]","[875, 891, 943]"
3990,[3],painting_Rangatira_20pointKAP23_2021_frame_26125.jpg,[439],[636],[682],[970]
3991,"[3, 3]",painting_WP54_frame_86073.jpg,"[976, 1731]","[1273, 1941]","[540, 335]","[810, 598]"
3992,[3],painting_WP40_frame_31918.jpg,[1173],[1269],[719],[778]
3993,[1],painting_WP54_frame_3506.jpg,[217],[334],[-9],[83]
3994,"[1, 1]",painting_Green_20canKAP24_2021_frame_10812.jpg,"[54, 133]","[131, 254]","[413, 110]","[832, 300]"
3995,[3],painting_WP38_frame_94225.jpg,[1240],[1358],[341],[515]
3996,"[1, 2]",painting_PMR22_2012_frame_10339.jpg,"[325, 327]","[401, 407]","[42, 37]","[229, 229]"
3997,[3],painting_Rangatira_20pointKAP23_2021_frame_19375.jpg,[167],[458],[756],[956]
3998,"[1, 1, 1]",painting_WP40_frame_42527.jpg,"[924, 1100, 1159]","[1036, 1220, 1271]","[524, 898, 367]","[622, 1051, 413]"
3999,[3],painting_WP54_frame_80439.jpg,[1344],[1824],[253],[455]
4000,"[1, 2]",painting_Onepoto_20pointKAP20_2020_frame_60254.jpg,"[168, 447]","[1041, 594]","[32, 754]","[349, 842]"
4001,"[3, 3]",painting_WP54_frame_100459.jpg,"[6, 738]","[390, 1150]","[135, 686]","[437, 854]"
4002,[3],painting_PMR74_2021_03_01_frame_38812.jpg,[912],[944],[620],[753]
4003,[3],painting_WP40_frame_19480.jpg,[1048],[1130],[517],[574]
4004,[3],painting_WP40_frame_109990.jpg,[1062],[1265],[754],[958]
4005,[3],painting_WP40_frame_44235.jpg,[1010],[1202],[443],[574]
4006,"[2, 3]",painting_WP54_frame_87272.jpg,"[1727, 610]","[1956, 798]","[18, 498]","[304, 821]"
4007,"[1, 1, 1, 1]",painting_Hole_20in_20the_20wall_20bayKAP16_2021_frame_38625.jpg,"[340, 654, 704, 1113]","[1184, 935, 776, 1269]","[111, 173, 698, 150]","[875, 303, 864, 631]"
4008,[2],painting_WP40_frame_44295.jpg,[1198],[1413],[878],[1069]
4009,[3],painting_TUH_035_22_09_2020_frame_60539.jpg,[1682],[1958],[563],[952]
4010,"[1, 2]",painting_Onepoto_20pointKAP20_2020_frame_53076.jpg,"[974, 771]","[1324, 968]","[3, 617]","[148, 664]"
4011,"[1, 1, 1, 1, 2]",painting_Hole_20in_20the_20wall_20bayKAP16_2021_frame_15100.jpg,"[32, 62, 407, 800, 62]","[1261, 168, 648, 1102, 147]","[45, 311, 407, 96, 65]","[847, 432, 549, 559, 102]"
4012,[3],painting_WP54_frame_84995.jpg,[1249],[1626],[408],[652]
4013,"[1, 1]",painting_EE16_2011_frame_35844.jpg,"[288, 649]","[405, 709]","[180, 289]","[310, 457]"
4014,[3],painting_Rangatira_20pointKAP23_2021_frame_26350.jpg,[202],[540],[849],[949]
4015,[3],painting_PMR74_2021_03_01_frame_4550.jpg,[704],[928],[265],[384]
4016,[1],painting_KPT_017_2021_02_26_frame_45700.jpg,[662],[1086],[428],[586]
4017,[3],painting_Rangatira_20pointKAP23_2021_frame_18850.jpg,[131],[288],[142],[388]
4018,[3],painting_WP54_frame_84575.jpg,[576],[911],[680],[957]
4019,[3],painting_WP38_frame_86013.jpg,[1562],[1788],[659],[793]
4020,"[1, 1]",painting_WP40_frame_42407.jpg,"[562, 971]","[1429, 1023]","[532, 575]","[760, 632]"
4021,[3],painting_WP40_frame_38211.jpg,[345],[519],[606],[711]
4022,"[1, 1]",painting_WP54_frame_97042.jpg,"[609, 1098]","[668, 1428]","[432, 594]","[534, 737]"
4023,[1],painting_Rangatira_20pointKAP23_2021_frame_37600.jpg,[266],[470],[1],[121]
4024,"[1, 2]",painting_Rangatira_20pointKAP23_2021_frame_39300.jpg,"[223, 204]","[557, 581]","[10, 395]","[189, 668]"
4025,"[3, 3]",painting_WP54_frame_97222.jpg,"[1080, 1365]","[1269, 1711]","[534, 667]","[845, 961]"
4026,[3],painting_WP38_frame_79480.jpg,[1178],[1312],[557],[895]
4027,[3],painting_WP54_frame_79840.jpg,[569],[860],[185],[618]
4028,"[1, 2, 2]",painting_CON28_2012_frame_48551.jpg,"[374, 273, 379]","[439, 320, 423]","[173, 161, 175]","[337, 328, 336]"
4029,[3],painting_PMR74_2021_03_01_frame_5775.jpg,[385],[496],[63],[142]
4030,"[1, 1]",painting_Onepoto_20pointKAP20_2020_frame_60824.jpg,"[383, 660]","[576, 1141]","[1003, 386]","[1061, 609]"
4031,[1],painting_TUH_035_22_09_2020_frame_78401.jpg,[891],[1059],[986],[1085]
4032,[1],painting_DD5_2011_frame_42917.jpg,[186],[257],[406],[461]
4033,"[1, 2]",painting_WP38_frame_11688.jpg,"[838, 838]","[969, 961]","[360, 374]","[421, 420]"
4034,"[1, 1]",painting_WP40_frame_112687.jpg,"[535, 1312]","[582, 1423]","[835, 680]","[940, 792]"
4035,[1],painting_WP54_frame_34525.jpg,[840],[1218],[349],[510]
4036,"[1, 2]",painting_WP38_frame_77382.jpg,"[550, 532]","[755, 799]","[94, 83]","[289, 293]"
4037,[3],painting_Onepoto_20pointKAP20_2020_frame_55234.jpg,[443],[1000],[7],[153]
4038,[3],painting_TUH_035_22_09_2020_frame_78940.jpg,[1330],[1545],[366],[549]
4039,[3],painting_WP40_frame_108371.jpg,[553],[730],[260],[346]
4040,"[2, 3]",painting_WP40_frame_44025.jpg,"[1270, 1268]","[1388, 1361]","[927, 942]","[1073, 1051]"
4041,"[3, 3]",painting_CON30_2012_frame_56433.jpg,"[158, 243]","[217, 406]","[0, 61]","[43, 191]"
4042,[3],painting_Rangatira_20pointKAP23_2021_frame_38625.jpg,[-15],[242],[792],[985]
4043,"[2, 3]",painting_WP40_frame_42047.jpg,"[1410, 1417]","[1465, 1486]","[772, 806]","[941, 925]"
4044,[3],painting_WP54_frame_88051.jpg,[990],[1337],[624],[817]
4045,[2],painting_WP38_frame_69890.jpg,[1223],[1313],[395],[487]
4046,"[2, 3]",painting_WP40_frame_39050.jpg,"[1222, 1227]","[1294, 1295]","[916, 908]","[977, 990]"
4047,"[1, 1]",painting_WP40_frame_96743.jpg,"[1034, 1743]","[1449, 1830]","[794, 803]","[1003, 941]"
4048,[1],painting_Onepoto_20pointKAP20_2020_frame_60134.jpg,[1123],[1857],[251],[502]
4049,"[1, 1]",painting_DD5_2011_frame_51098.jpg,"[376, 409]","[500, 459]","[330, 351]","[445, 450]"
4050,[3],painting_WP40_frame_43126.jpg,[0],[81],[793],[882]
4051,[3],painting_Green_20canKAP24_2021_frame_45250.jpg,[1111],[1228],[3],[161]
4052,"[3, 3, 3]",painting_WP54_frame_87812.jpg,"[639, 772, 1519]","[1153, 965, 1851]","[263, 425, 917]","[802, 776, 1070]"
4053,"[2, 3, 3, 3]",painting_WP40_frame_108311.jpg,"[1168, 91, 150, 697]","[1406, 201, 454, 874]","[712, 783, 690, 259]","[793, 1119, 1237, 379]"
4054,"[1, 1]",painting_Rangatira_20pointKAP23_2021_frame_21175.jpg,"[2, 312]","[250, 616]","[501, 355]","[801, 720]"
4055,[2],painting_WP40_frame_115324.jpg,[599],[797],[506],[537]
4056,"[3, 3]",painting_Green_20canKAP24_2021_frame_38012.jpg,"[670, 1124]","[856, 1272]","[597, 286]","[904, 639]"
4057,"[2, 3, 3, 3, 3]",painting_WP54_frame_97882.jpg,"[1551, 990, 1504, 1645, 1662]","[1947, 1147, 1668, 2089, 1916]","[33, 628, 576, 867, 875]","[334, 1002, 871, 1292, 1106]"
4058,[2],painting_Onepoto_20pointKAP20_2020_frame_61423.jpg,[777],[1519],[91],[474]
4059,[1],painting_Onepoto_20pointKAP20_2020_frame_54305.jpg,[780],[1053],[343],[773]
4060,[2],painting_WP38_frame_107952.jpg,[1424],[1481],[287],[355]
4061,[3],painting_WP40_frame_60839.jpg,[1153],[1224],[682],[816]
4062,"[1, 1]",painting_Rangatira_20pointKAP23_2021_frame_19950.jpg,"[367, 389]","[554, 484]","[641, 645]","[985, 919]"
4063,"[1, 1]",painting_CON30_2012_frame_57422.jpg,"[328, 568]","[429, 676]","[409, 151]","[478, 289]"
4064,"[1, 1]",painting_KPT_017_2021_02_26_frame_30312.jpg,"[542, 788]","[606, 905]","[544, 792]","[707, 944]"
4065,"[1, 1]",painting_EE13_2011_frame_24185.jpg,"[463, 497]","[585, 510]","[43, 90]","[212, 127]"
4066,"[1, 1, 2]",painting_KPT_017_2021_02_26_frame_28575.jpg,"[756, 847, 778]","[892, 1001, 894]","[460, 186, 784]","[627, 247, 951]"
4067,"[1, 1, 2]",painting_KPT_017_2021_02_26_frame_36750.jpg,"[784, 798, 454]","[1049, 971, 598]","[481, 187, 570]","[567, 294, 705]"
4068,"[1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_19775.jpg,"[192, 295, 821]","[388, 371, 1180]","[778, 807, 232]","[957, 931, 520]"
4069,[1],painting_WP54_frame_98781.jpg,[178],[342],[1028],[1090]
4070,"[1, 1, 1, 1]",painting_WP38_frame_82237.jpg,"[1263, 1291, 1683, 1722]","[1362, 1497, 1796, 1913]","[835, 616, 228, 815]","[905, 797, 360, 1041]"
4071,"[3, 3]",painting_WP38_frame_86073.jpg,"[1276, 1342]","[1478, 1451]","[668, 725]","[883, 858]"
4072,[3],painting_WP40_frame_111308.jpg,[940],[1066],[428],[502]
4073,[3],painting_Onepoto_20pointKAP20_2020_frame_53796.jpg,[756],[875],[721],[825]
4074,[3],painting_WP54_frame_72767.jpg,[897],[1323],[598],[784]
4075,"[1, 1]",painting_Rangatira_20pointKAP23_2021_frame_19400.jpg,"[504, 626]","[1046, 1082]","[756, 717]","[952, 851]"
4076,"[3, 3]",painting_WP54_frame_95484.jpg,"[969, 1105]","[1543, 1529]","[224, 577]","[721, 747]"
4077,"[1, 1]",painting_KPT_017_2021_02_26_frame_28762.jpg,"[372, 489]","[458, 637]","[740, 378]","[911, 544]"
4078,"[2, 2]",painting_WP40_frame_107652.jpg,"[967, 1325]","[1168, 1400]","[633, 908]","[991, 1058]"
4079,[1],painting_KPT_017_2021_02_26_frame_45750.jpg,[620],[1040],[401],[531]
4080,[1],painting_WP38_frame_39440.jpg,[1301],[1405],[424],[480]
4081,"[1, 1, 1]",painting_WP40_frame_38601.jpg,"[1131, 1132, 1158]","[1271, 1524, 1273]","[577, 805, 553]","[602, 1008, 621]"
4082,[3],painting_Rangatira_20pointKAP23_2021_frame_39600.jpg,[94],[475],[246],[734]
4083,[3],painting_WP40_frame_31048.jpg,[1713],[1810],[874],[1043]
4084,[1],painting_DD6_2011_frame_37012.jpg,[79],[217],[100],[333]
4085,"[1, 1]",painting_KPT_017_2021_02_26_frame_30512.jpg,"[460, 469]","[605, 606]","[511, 523]","[603, 571]"
4086,[3],painting_Rangatira_20pointKAP23_2021_frame_38575.jpg,[46],[569],[405],[661]
4087,[1],painting_WP40_frame_113226.jpg,[1066],[1100],[744],[1062]
4088,"[3, 3]",painting_WP54_frame_84695.jpg,"[1273, 1308]","[1558, 1528]","[418, 280]","[562, 604]"
4089,[1],painting_Rangatira_20pointKAP23_2021_frame_19975.jpg,[440],[503],[466],[799]
4090,"[1, 1, 1]",painting_KPT_017_2021_02_26_frame_30662.jpg,"[225, 292, 612]","[355, 1195, 736]","[712, 235, 371]","[802, 775, 691]"
4091,"[2, 2, 3]",painting_WP54_frame_75284.jpg,"[1689, 1747, 1686]","[1848, 1801, 1822]","[829, 811, 781]","[1066, 1110, 1068]"
4092,[3],painting_WP38_frame_93866.jpg,[1065],[1469],[452],[672]
4093,"[2, 3]",painting_WP40_frame_96683.jpg,"[1250, 796]","[1502, 986]","[793, 859]","[963, 941]"
4094,[3],painting_TUH_035_22_09_2020_frame_64195.jpg,[1262],[1473],[9],[181]
4095,"[2, 3]",painting_WP54_frame_87032.jpg,"[999, 1002]","[1321, 1302]","[562, 548]","[792, 732]"
4096,[3],painting_Rangatira_20pointKAP23_2021_frame_20700.jpg,[824],[979],[725],[981]
4097,"[1, 2, 2]",painting_Onepoto_20pointKAP20_2020_frame_62502.jpg,"[1424, 91, 565]","[1515, 222, 680]","[360, 571, 855]","[633, 667, 910]"
4098,[3],painting_Green_20canKAP24_2021_frame_45075.jpg,[439],[725],[552],[824]
4099,[3],painting_WP54_frame_83376.jpg,[1728],[1936],[521],[746]
4100,"[1, 1, 1]",painting_Te_20Oneroa_20BayKAP01_2021_frame_8400.jpg,"[497, 811, 1146]","[641, 1137, 1274]","[14, 434, 579]","[217, 516, 662]"
4101,"[1, 1]",painting_Green_20canKAP24_2021_frame_45300.jpg,"[210, 1167]","[478, 1334]","[423, 199]","[621, 505]"
4102,[3],painting_Green_20canKAP24_2021_frame_45900.jpg,[768],[1030],[739],[993]
4103,"[3, 3]",painting_WP54_frame_98061.jpg,"[958, 1566]","[1203, 1726]","[565, 230]","[865, 565]"
4104,[1],painting_EE13_2011_frame_38241.jpg,[217],[336],[6],[100]
4105,"[1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_19425.jpg,"[230, 327, 1094]","[754, 790, 1306]","[693, 779, 0]","[924, 933, 273]"
4106,[3],painting_WP54_frame_66353.jpg,[552],[786],[424],[785]
4107,"[1, 1, 1]",painting_Hole_20in_20the_20wall_20bayKAP16_2021_frame_24125.jpg,"[64, 347, 415]","[252, 673, 1102]","[755, 254, 119]","[932, 401, 846]"
4108,[3],painting_Rangatira_20pointKAP23_2021_frame_26100.jpg,[823],[1022],[148],[521]
4109,"[2, 2, 3]",painting_WP40_frame_109870.jpg,"[994, 1046, 1056]","[1215, 1223, 1238]","[517, 718, 739]","[612, 901, 907]"
4110,[1],painting_KPT_017_2021_02_26_frame_30437.jpg,[0],[76],[294],[456]
4111,"[1, 1]",painting_Rangatira_20pointKAP23_2021_frame_38925.jpg,"[785, 1134]","[1208, 1275]","[273, 313]","[545, 469]"
4112,[1],painting_DD6_2011_frame_23976.jpg,[347],[433],[306],[471]
4113,"[2, 2, 3, 3]",painting_WP38_frame_97402.jpg,"[1088, 1227, 1066, 1290]","[1249, 1707, 1261, 1325]","[931, 488, 947, 628]","[1080, 845, 1063, 804]"
4114,[3],painting_WP54_frame_85954.jpg,[930],[1258],[516],[853]
4115,[3],painting_WP54_frame_85294.jpg,[732],[1103],[350],[685]
4116,[3],painting_Rangatira_20pointKAP23_2021_frame_20200.jpg,[297],[384],[818],[957]
4117,[3],painting_TUH_035_22_09_2020_frame_65753.jpg,[1746],[1916],[778],[967]
4118,"[1, 2]",painting_WP54_frame_97102.jpg,"[614, 952]","[664, 1281]","[405, 568]","[516, 866]"
4119,[2],painting_WP38_frame_79360.jpg,[1082],[1430],[629],[906]
4120,"[2, 2]",painting_WP40_frame_109150.jpg,"[1035, 1586]","[1388, 1663]","[446, 740]","[584, 898]"
4121,"[1, 1]",painting_Rangatira_20pointKAP23_2021_frame_26075.jpg,"[89, 787]","[350, 1022]","[490, 198]","[954, 475]"
4122,"[1, 1, 1, 1, 1]",painting_Rangatira_20pointKAP23_2021_frame_20025.jpg,"[296, 340, 398, 424, 839]","[595, 565, 621, 485, 1162]","[492, 475, 512, 471, 333]","[633, 745, 689, 674, 601]"
4123,"[1, 1]",painting_Rangatira_20pointKAP23_2021_frame_19300.jpg,"[65, 1118]","[253, 1279]","[742, 2]","[929, 264]"
4124,[3],painting_WP54_frame_54785.jpg,[1450],[1687],[806],[1086]
4125,"[3, 3, 3]",painting_Green_20canKAP24_2021_frame_47150.jpg,"[16, 336, 755]","[144, 512, 876]","[27, 55, 394]","[259, 298, 681]"
4126,[3],painting_Green_20canKAP24_2021_frame_44925.jpg,[-38],[189],[294],[453]
4127,[1],painting_WP40_frame_40789.jpg,[1330],[1472],[584],[686]
4128,[3],painting_TUH_035_22_09_2020_frame_62217.jpg,[1410],[1915],[331],[941]
4129,[2],painting_WP38_frame_108731.jpg,[1323],[1549],[295],[356]
4130,[3],painting_WP40_frame_108821.jpg,[1864],[1915],[346],[477]
4131,[3],painting_Onepoto_20pointKAP20_2020_frame_55144.jpg,[1045],[1659],[612],[993]
4132,[3],painting_Green_20canKAP24_2021_frame_43050.jpg,[256],[679],[412],[602]
4133,[1],painting_EE16_2011_frame_22627.jpg,[11],[76],[-6],[134]
4134,"[2, 3, 3]",painting_WP54_frame_96443.jpg,"[1025, 1580, 1600]","[1248, 1866, 1903]","[69, 748, 78]","[150, 888, 464]"
4135,"[3, 3, 3]",painting_WP54_frame_86133.jpg,"[893, 1593, 1648]","[1302, 2030, 1918]","[567, 404, 370]","[703, 556, 606]"
4136,[3],painting_DD6_2011_frame_27932.jpg,[10],[167],[40],[296]
4137,"[1, 1, 1, 2]",painting_WP38_frame_91948.jpg,"[699, 985, 1199, 621]","[805, 1064, 1349, 857]","[811, 603, 386, 822]","[1092, 948, 447, 1079]"
